"Region","Item","Variable","Scenario","Model","Year","value"
"South/Southeast Asia","Wheat","Yield","SSP2_m","MAgPIE",2010,2.88401903666667
"South/Southeast Asia","All cereals","Yield","SSP2_m","AIM/CGE",2010,2.65853994699134
"South/Southeast Asia","All cereals","Yield","SSP2_m","GCAM",2010,2.65853994699134
"South/Southeast Asia","All cereals","Yield","SSP2_m","GLOBIOM",2010,2.65853994699134
"South/Southeast Asia","All cereals","Yield","SSP2_m","IMAGE",2010,2.65853994699134
"South/Southeast Asia","All cereals","Yield","SSP2_m","IMPACT",2010,2.65853994699134
"South/Southeast Asia","All cereals","Yield","SSP2_m","MAgPIE",2010,2.65853994699134
"South/Southeast Asia","Coarse grains","Yield","SSP2_m","AIM/CGE",2020,1.90593278287515
"South/Southeast Asia","Coarse grains","Yield","SSP2_m","GCAM",2020,1.79697809587563
"South/Southeast Asia","Coarse grains","Yield","SSP2_m","GLOBIOM",2020,1.99182096454802
"South/Southeast Asia","Coarse grains","Yield","SSP2_m","IMAGE",2020,1.83626726450554
"South/Southeast Asia","Coarse grains","Yield","SSP2_m","IMPACT",2020,1.83490961152198
"South/Southeast Asia","Coarse grains","Yield","SSP2_m","MAgPIE",2020,1.76319158882223
"South/Southeast Asia","Rice","Yield","SSP2_m","AIM/CGE",2020,3.78736910720721
"South/Southeast Asia","Rice","Yield","SSP2_m","GCAM",2020,3.67914716842946
"South/Southeast Asia","Rice","Yield","SSP2_m","GLOBIOM",2020,3.94333512275517
"South/Southeast Asia","Rice","Yield","SSP2_m","IMAGE",2020,4.10127763616484
"South/Southeast Asia","Rice","Yield","SSP2_m","IMPACT",2020,3.70848303390893
"South/Southeast Asia","Rice","Yield","SSP2_m","MAgPIE",2020,3.95629806449493
"South/Southeast Asia","Wheat","Yield","SSP2_m","AIM/CGE",2020,3.22476952187255
"South/Southeast Asia","Wheat","Yield","SSP2_m","GCAM",2020,3.31654756786354
"South/Southeast Asia","Wheat","Yield","SSP2_m","GLOBIOM",2020,3.56908158092527
"South/Southeast Asia","Wheat","Yield","SSP2_m","IMAGE",2020,3.80518722679804
"South/Southeast Asia","Wheat","Yield","SSP2_m","IMPACT",2020,3.53520871565408
"South/Southeast Asia","Wheat","Yield","SSP2_m","MAgPIE",2020,3.27841320367903
"South/Southeast Asia","All cereals","Yield","SSP2_m","AIM/CGE",2020,3.04966533433939
"South/Southeast Asia","All cereals","Yield","SSP2_m","GCAM",2020,3.03861198012052
"South/Southeast Asia","All cereals","Yield","SSP2_m","GLOBIOM",2020,3.20619071135021
"South/Southeast Asia","All cereals","Yield","SSP2_m","IMAGE",2020,3.34766058818474
"South/Southeast Asia","All cereals","Yield","SSP2_m","IMPACT",2020,3.09954155433052
"South/Southeast Asia","All cereals","Yield","SSP2_m","MAgPIE",2020,2.98395649889746
"South/Southeast Asia","Coarse grains","Yield","SSP2_m","AIM/CGE",2030,2.23740985192134
"South/Southeast Asia","Coarse grains","Yield","SSP2_m","GCAM",2030,2.0115295801721
"South/Southeast Asia","Coarse grains","Yield","SSP2_m","GLOBIOM",2030,2.41275536668763
"South/Southeast Asia","Coarse grains","Yield","SSP2_m","IMAGE",2030,2.05789996333153
"South/Southeast Asia","Coarse grains","Yield","SSP2_m","IMPACT",2030,2.06089222445073
"South/Southeast Asia","Coarse grains","Yield","SSP2_m","MAgPIE",2030,2.10942762376309
"South/Southeast Asia","Rice","Yield","SSP2_m","AIM/CGE",2030,4.31810719056254
"South/Southeast Asia","Rice","Yield","SSP2_m","GCAM",2030,4.03744660452567
"South/Southeast Asia","Rice","Yield","SSP2_m","GLOBIOM",2030,4.5023201717352
"South/Southeast Asia","Rice","Yield","SSP2_m","IMAGE",2030,4.74875285501123
"South/Southeast Asia","Rice","Yield","SSP2_m","IMPACT",2030,4.03329629238556
"South/Southeast Asia","Rice","Yield","SSP2_m","MAgPIE",2030,4.80605648103234
"South/Southeast Asia","Wheat","Yield","SSP2_m","AIM/CGE",2030,3.63939799860391
"South/Southeast Asia","Wheat","Yield","SSP2_m","GCAM",2030,3.7829297521009
"South/Southeast Asia","Wheat","Yield","SSP2_m","GLOBIOM",2030,4.10173342153001
"South/Southeast Asia","Wheat","Yield","SSP2_m","IMAGE",2030,4.51803274122839
"South/Southeast Asia","Wheat","Yield","SSP2_m","IMPACT",2030,4.20574287239513
"South/Southeast Asia","Wheat","Yield","SSP2_m","MAgPIE",2030,3.85682235830577
"South/Southeast Asia","All cereals","Yield","SSP2_m","AIM/CGE",2030,3.48381462412102
"South/Southeast Asia","All cereals","Yield","SSP2_m","GCAM",2030,3.39212951142682
"South/Southeast Asia","All cereals","Yield","SSP2_m","GLOBIOM",2030,3.65525553142937
"South/Southeast Asia","All cereals","Yield","SSP2_m","IMAGE",2030,3.90605438672366
"South/Southeast Asia","All cereals","Yield","SSP2_m","IMPACT",2030,3.52915359810414
"South/Southeast Asia","All cereals","Yield","SSP2_m","MAgPIE",2030,3.50135211292387
"South/Southeast Asia","Coarse grains","Yield","SSP2_m","AIM/CGE",2040,2.58672209450006
"South/Southeast Asia","Coarse grains","Yield","SSP2_m","GCAM",2040,2.27524090396417
"South/Southeast Asia","Coarse grains","Yield","SSP2_m","GLOBIOM",2040,2.75017999467622
"South/Southeast Asia","Coarse grains","Yield","SSP2_m","IMAGE",2040,2.189023244301
"South/Southeast Asia","Coarse grains","Yield","SSP2_m","IMPACT",2040,2.23996740928491
"South/Southeast Asia","Coarse grains","Yield","SSP2_m","MAgPIE",2040,2.88991207882893
"South/Southeast Asia","Rice","Yield","SSP2_m","AIM/CGE",2040,4.90052641988092
"South/Southeast Asia","Rice","Yield","SSP2_m","GCAM",2040,4.22357323133115
"South/Southeast Asia","Rice","Yield","SSP2_m","GLOBIOM",2040,4.96076170530463
"South/Southeast Asia","Rice","Yield","SSP2_m","IMAGE",2040,4.9333685879901
"South/Southeast Asia","Rice","Yield","SSP2_m","IMPACT",2040,4.06216777461938
"South/Southeast Asia","Rice","Yield","SSP2_m","MAgPIE",2040,5.97574560693575
"South/Southeast Asia","Wheat","Yield","SSP2_m","AIM/CGE",2040,4.08830001033329
"South/Southeast Asia","Wheat","Yield","SSP2_m","GCAM",2040,4.03871481348915
"South/Southeast Asia","Wheat","Yield","SSP2_m","GLOBIOM",2040,4.64695521707528
"South/Southeast Asia","Wheat","Yield","SSP2_m","IMAGE",2040,5.07762258772892
"South/Southeast Asia","Wheat","Yield","SSP2_m","IMPACT",2040,4.72958035568182
"South/Southeast Asia","Wheat","Yield","SSP2_m","MAgPIE",2040,3.94348459681421
"South/Southeast Asia","All cereals","Yield","SSP2_m","AIM/CGE",2040,3.95315846919721
"South/Southeast Asia","All cereals","Yield","SSP2_m","GCAM",2040,3.58572398131333
"South/Southeast Asia","All cereals","Yield","SSP2_m","GLOBIOM",2040,4.02243234122759
"South/Southeast Asia","All cereals","Yield","SSP2_m","IMAGE",2040,4.1819424110697
"South/Southeast Asia","All cereals","Yield","SSP2_m","IMPACT",2040,3.7885285571889
"South/Southeast Asia","All cereals","Yield","SSP2_m","MAgPIE",2040,4.26635827047842
"South/Southeast Asia","Coarse grains","Yield","SSP2_m","AIM/CGE",2050,2.95587370797161
"South/Southeast Asia","Coarse grains","Yield","SSP2_m","GCAM",2050,2.57994159971096
"South/Southeast Asia","Coarse grains","Yield","SSP2_m","GLOBIOM",2050,3.00635186943678
"South/Southeast Asia","Coarse grains","Yield","SSP2_m","IMAGE",2050,2.3047795632215
"South/Southeast Asia","Coarse grains","Yield","SSP2_m","IMPACT",2050,2.42581447783449
"South/Southeast Asia","Coarse grains","Yield","SSP2_m","MAgPIE",2050,3.26876757590073
"South/Southeast Asia","Rice","Yield","SSP2_m","AIM/CGE",2050,5.33417063918093
"South/Southeast Asia","Rice","Yield","SSP2_m","GCAM",2050,4.45740347552722
"South/Southeast Asia","Rice","Yield","SSP2_m","GLOBIOM",2050,5.35463400879387
"South/Southeast Asia","Rice","Yield","SSP2_m","IMAGE",2050,5.06016567223241
"South/Southeast Asia","Rice","Yield","SSP2_m","IMPACT",2050,4.00847190433838
"South/Southeast Asia","Rice","Yield","SSP2_m","MAgPIE",2050,6.67635387144502
"South/Southeast Asia","Wheat","Yield","SSP2_m","AIM/CGE",2050,4.54549865287167
"South/Southeast Asia","Wheat","Yield","SSP2_m","GCAM",2050,4.32268943772549
"South/Southeast Asia","Wheat","Yield","SSP2_m","GLOBIOM",2050,5.17410770239354
"South/Southeast Asia","Wheat","Yield","SSP2_m","IMAGE",2050,5.46686977319512
"South/Southeast Asia","Wheat","Yield","SSP2_m","IMPACT",2050,5.22310553600727
"South/Southeast Asia","Wheat","Yield","SSP2_m","MAgPIE",2050,4.62255066558795
"South/Southeast Asia","All cereals","Yield","SSP2_m","AIM/CGE",2050,4.37628178483496
"South/Southeast Asia","All cereals","Yield","SSP2_m","GCAM",2050,3.80664126646997
"South/Southeast Asia","All cereals","Yield","SSP2_m","GLOBIOM",2050,4.36185902196353
"South/Southeast Asia","All cereals","Yield","SSP2_m","IMAGE",2050,4.38646115162636
"South/Southeast Asia","All cereals","Yield","SSP2_m","IMPACT",2050,4.02272091700106
"South/Southeast Asia","All cereals","Yield","SSP2_m","MAgPIE",2050,4.77640660871342
"South/Southeast Asia","Coarse grains","Yield","SSP3","AIM/CGE",2010,1.57540060425441
"South/Southeast Asia","Coarse grains","Yield","SSP3","GCAM",2010,1.57540060425441
"South/Southeast Asia","Coarse grains","Yield","SSP3","GLOBIOM",2010,1.57540060425441
"South/Southeast Asia","Coarse grains","Yield","SSP3","IMAGE",2010,1.57540060425441
"South/Southeast Asia","Coarse grains","Yield","SSP3","IMPACT",2010,1.57540060425441
"South/Southeast Asia","Coarse grains","Yield","SSP3","MAgPIE",2010,1.57540060425441
"South/Southeast Asia","Rice","Yield","SSP3","AIM/CGE",2010,3.31793600854979
"South/Southeast Asia","Rice","Yield","SSP3","GCAM",2010,3.31793600854979
"South/Southeast Asia","Rice","Yield","SSP3","GLOBIOM",2010,3.31793600854979
"South/Southeast Asia","Rice","Yield","SSP3","IMAGE",2010,3.31793600854979
"South/Southeast Asia","Rice","Yield","SSP3","IMPACT",2010,3.31793600854979
"South/Southeast Asia","Rice","Yield","SSP3","MAgPIE",2010,3.31793600854979
"South/Southeast Asia","Wheat","Yield","SSP3","AIM/CGE",2010,2.88401903666667
"South/Southeast Asia","Wheat","Yield","SSP3","GCAM",2010,2.88401903666667
"South/Southeast Asia","Wheat","Yield","SSP3","GLOBIOM",2010,2.88401903666667
"South/Southeast Asia","Wheat","Yield","SSP3","IMAGE",2010,2.88401903666667
"South/Southeast Asia","Wheat","Yield","SSP3","IMPACT",2010,2.88401903666667
"South/Southeast Asia","Wheat","Yield","SSP3","MAgPIE",2010,2.88401903666667
"South/Southeast Asia","All cereals","Yield","SSP3","AIM/CGE",2010,2.65853994699134
"South/Southeast Asia","All cereals","Yield","SSP3","GCAM",2010,2.65853994699134
"South/Southeast Asia","All cereals","Yield","SSP3","GLOBIOM",2010,2.65853994699134
"South/Southeast Asia","All cereals","Yield","SSP3","IMAGE",2010,2.65853994699134
"South/Southeast Asia","All cereals","Yield","SSP3","IMPACT",2010,2.65853994699134
"South/Southeast Asia","All cereals","Yield","SSP3","MAgPIE",2010,2.65853994699134
"South/Southeast Asia","Coarse grains","Yield","SSP3","AIM/CGE",2020,1.87742978533389
"South/Southeast Asia","Coarse grains","Yield","SSP3","GCAM",2020,1.68363499225618
"South/Southeast Asia","Coarse grains","Yield","SSP3","GLOBIOM",2020,1.96022267162601
"South/Southeast Asia","Coarse grains","Yield","SSP3","IMAGE",2020,1.75532050838409
"South/Southeast Asia","Coarse grains","Yield","SSP3","IMPACT",2020,1.82054203327854
"South/Southeast Asia","Coarse grains","Yield","SSP3","MAgPIE",2020,1.80553709950181
"South/Southeast Asia","Rice","Yield","SSP3","AIM/CGE",2020,3.74799151599054
"South/Southeast Asia","Rice","Yield","SSP3","GCAM",2020,3.51569837258519
"South/Southeast Asia","Rice","Yield","SSP3","GLOBIOM",2020,3.93134369431171
"South/Southeast Asia","Rice","Yield","SSP3","IMAGE",2020,4.01708755016753
"South/Southeast Asia","Rice","Yield","SSP3","IMPACT",2020,3.6892220323802
"South/Southeast Asia","Rice","Yield","SSP3","MAgPIE",2020,4.09370636616009
"South/Southeast Asia","Wheat","Yield","SSP3","AIM/CGE",2020,3.1868700777896
"South/Southeast Asia","Wheat","Yield","SSP3","GCAM",2020,3.06859844884784
"South/Southeast Asia","Wheat","Yield","SSP3","GLOBIOM",2020,3.59029337988741
"South/Southeast Asia","Wheat","Yield","SSP3","IMAGE",2020,3.75967291971796
"South/Southeast Asia","Wheat","Yield","SSP3","IMPACT",2020,3.48797733660322
"South/Southeast Asia","Wheat","Yield","SSP3","MAgPIE",2020,3.43693422723555
"South/Southeast Asia","All cereals","Yield","SSP3","AIM/CGE",2020,3.01273124939745
"South/Southeast Asia","All cereals","Yield","SSP3","GCAM",2020,2.86093930898206
"South/Southeast Asia","All cereals","Yield","SSP3","GLOBIOM",2020,3.20598764424638
"South/Southeast Asia","All cereals","Yield","SSP3","IMAGE",2020,3.28244433331674
"South/Southeast Asia","All cereals","Yield","SSP3","IMPACT",2020,3.07446724918536
"South/Southeast Asia","All cereals","Yield","SSP3","MAgPIE",2020,3.09017715541426
"South/Southeast Asia","Coarse grains","Yield","SSP3","AIM/CGE",2030,2.155027042639
"South/Southeast Asia","Coarse grains","Yield","SSP3","GCAM",2030,1.77662249715946
"South/Southeast Asia","Coarse grains","Yield","SSP3","GLOBIOM",2030,2.2999043205376
"South/Southeast Asia","Coarse grains","Yield","SSP3","IMAGE",2030,1.85817072795994
"South/Southeast Asia","Coarse grains","Yield","SSP3","IMPACT",2030,1.95948337900975
"South/Southeast Asia","Coarse grains","Yield","SSP3","MAgPIE",2030,2.1621999105759
"South/Southeast Asia","Rice","Yield","SSP3","AIM/CGE",2030,4.18017206559019
"South/Southeast Asia","Rice","Yield","SSP3","GCAM",2030,3.70225901641367
"South/Southeast Asia","Rice","Yield","SSP3","GLOBIOM",2030,4.37225929400223
"South/Southeast Asia","Rice","Yield","SSP3","IMAGE",2030,4.55232079146
"South/Southeast Asia","Rice","Yield","SSP3","IMPACT",2030,3.91216614023455
"South/Southeast Asia","Rice","Yield","SSP3","MAgPIE",2030,4.71058832342176
"South/Southeast Asia","Wheat","Yield","SSP3","AIM/CGE",2030,3.51292282704312
"South/Southeast Asia","Wheat","Yield","SSP3","GCAM",2030,3.26684389043414
"South/Southeast Asia","Wheat","Yield","SSP3","GLOBIOM",2030,4.10487591026515
"South/Southeast Asia","Wheat","Yield","SSP3","IMAGE",2030,4.46219681173127
"South/Southeast Asia","Wheat","Yield","SSP3","IMPACT",2030,3.8769488710287
"South/Southeast Asia","Wheat","Yield","SSP3","MAgPIE",2030,2.76632689592662
"South/Southeast Asia","All cereals","Yield","SSP3","AIM/CGE",2030,3.36590746534966
"South/Southeast Asia","All cereals","Yield","SSP3","GCAM",2030,3.02575415379354
"South/Southeast Asia","All cereals","Yield","SSP3","GLOBIOM",2030,3.61267428043816
"South/Southeast Asia","All cereals","Yield","SSP3","IMAGE",2030,3.74907865264178
"South/Southeast Asia","All cereals","Yield","SSP3","IMPACT",2030,3.35543927874348
"South/Southeast Asia","All cereals","Yield","SSP3","MAgPIE",2030,3.26850872765382
"South/Southeast Asia","Coarse grains","Yield","SSP3","AIM/CGE",2040,2.41789580113698
"South/Southeast Asia","Coarse grains","Yield","SSP3","GCAM",2040,1.88587287449375
"South/Southeast Asia","Coarse grains","Yield","SSP3","GLOBIOM",2040,2.55043364299066
"South/Southeast Asia","Coarse grains","Yield","SSP3","IMAGE",2040,1.91602465511925
"South/Southeast Asia","Coarse grains","Yield","SSP3","IMPACT",2040,2.083026000607
"South/Southeast Asia","Coarse grains","Yield","SSP3","MAgPIE",2040,2.59706803664772
"South/Southeast Asia","Rice","Yield","SSP3","AIM/CGE",2040,4.60164264322021
"South/Southeast Asia","Rice","Yield","SSP3","GCAM",2040,3.7892476872829
"South/Southeast Asia","Rice","Yield","SSP3","GLOBIOM",2040,4.64990698334709
"South/Southeast Asia","Rice","Yield","SSP3","IMAGE",2040,4.62516968185086
"South/Southeast Asia","Rice","Yield","SSP3","IMPACT",2040,3.94870566504766
"South/Southeast Asia","Rice","Yield","SSP3","MAgPIE",2040,5.93388610910105
"South/Southeast Asia","Wheat","Yield","SSP3","AIM/CGE",2040,3.82365887881464
"South/Southeast Asia","Wheat","Yield","SSP3","GCAM",2040,3.36416369960526
"South/Southeast Asia","Wheat","Yield","SSP3","GLOBIOM",2040,4.44662156021067
"South/Southeast Asia","Wheat","Yield","SSP3","IMAGE",2040,4.75424844067503
"South/Southeast Asia","Wheat","Yield","SSP3","IMPACT",2040,4.19635041830756
"South/Southeast Asia","Wheat","Yield","SSP3","MAgPIE",2040,3.23481619021927
"South/Southeast Asia","All cereals","Yield","SSP3","AIM/CGE",2040,3.7065227832067
"South/Southeast Asia","All cereals","Yield","SSP3","GCAM",2040,3.09484457803709
"South/Southeast Asia","All cereals","Yield","SSP3","GLOBIOM",2040,3.87934025261264
"South/Southeast Asia","All cereals","Yield","SSP3","IMAGE",2040,3.8719558527369
"South/Southeast Asia","All cereals","Yield","SSP3","IMPACT",2040,3.52504719360252
"South/Southeast Asia","All cereals","Yield","SSP3","MAgPIE",2040,3.8994791198626
"South/Southeast Asia","Coarse grains","Yield","SSP3","AIM/CGE",2050,2.70861678000354
"South/Southeast Asia","Coarse grains","Yield","SSP3","GCAM",2050,1.97253192549795
"South/Southeast Asia","Coarse grains","Yield","SSP3","GLOBIOM",2050,2.73663786913821
"South/Southeast Asia","Coarse grains","Yield","SSP3","IMAGE",2050,1.98877224581745
"South/Southeast Asia","Coarse grains","Yield","SSP3","IMPACT",2050,2.22080866684111
"South/Southeast Asia","Coarse grains","Yield","SSP3","MAgPIE",2050,2.98398145275706
"South/Southeast Asia","Rice","Yield","SSP3","AIM/CGE",2050,4.93064233343365
"South/Southeast Asia","Rice","Yield","SSP3","GCAM",2050,3.86914570546908
"South/Southeast Asia","Rice","Yield","SSP3","GLOBIOM",2050,4.83715775057968
"South/Southeast Asia","Rice","Yield","SSP3","IMAGE",2050,4.69951768465335
"South/Southeast Asia","Rice","Yield","SSP3","IMPACT",2050,3.92432776218057
"South/Southeast Asia","Rice","Yield","SSP3","MAgPIE",2050,6.75835517048246
"South/Southeast Asia","Wheat","Yield","SSP3","AIM/CGE",2050,4.18427218967314
"South/Southeast Asia","Wheat","Yield","SSP3","GCAM",2050,3.45053991880401
"South/Southeast Asia","Wheat","Yield","SSP3","GLOBIOM",2050,4.75065734533461
"South/Southeast Asia","Wheat","Yield","SSP3","IMAGE",2050,4.98003479010855
"South/Southeast Asia","Wheat","Yield","SSP3","IMPACT",2050,4.51795830141864
"South/Southeast Asia","Wheat","Yield","SSP3","MAgPIE",2050,3.72361348289683
"South/Southeast Asia","All cereals","Yield","SSP3","AIM/CGE",2050,4.03383572168222
"South/Southeast Asia","All cereals","Yield","SSP3","GCAM",2050,3.15978541663079
"South/Southeast Asia","All cereals","Yield","SSP3","GLOBIOM",2050,4.06567559272096
"South/Southeast Asia","All cereals","Yield","SSP3","IMAGE",2050,3.98611392846732
"South/Southeast Asia","All cereals","Yield","SSP3","IMPACT",2050,3.67754799745689
"South/Southeast Asia","All cereals","Yield","SSP3","MAgPIE",2050,4.42412526915263
"South/Southeast Asia","Coarse grains","Yield","SSP3_m","AIM/CGE",2010,1.57540060425441
"South/Southeast Asia","Coarse grains","Yield","SSP3_m","GCAM",2010,1.57540060425441
"South/Southeast Asia","Coarse grains","Yield","SSP3_m","GLOBIOM",2010,1.57540060425441
"South/Southeast Asia","Coarse grains","Yield","SSP3_m","IMAGE",2010,1.57540060425441
